Name,County,Population,MedianAge,Household Income,PerCapitaIncome,UnemploymentCount,PovertyCount,PovertyRate,State,abbr,UnemployementRate,MedicialPercent,StudentDebtPercent,AutoDebtPercent,OtherPercent,MedicialAmount,StudentDebtAmount,AutoDebtAmount,OtherAmount,TotalDebt
"Wheeler County, Nebraska",Wheeler County,846,50.2,49706,28257,2,22,2.600472813,Nebraska,NE,0.002364066,,,,,,,,,
"Harlan County, Nebraska",Harlan County,3469,49.5,46750,26375,33,441,12.71259729,Nebraska,NE,0.009512828000000001,,,,,,,,,
"York County, Nebraska",York County,13832,40.9,59966,28298,172,1253,9.058704452999999,Nebraska,NE,0.012434933,,,,,,,,,
"Blaine County, Nebraska",Blaine County,502,46.8,52000,28503,3,49,9.760956175,Nebraska,NE,0.005976096,,,,,,,,,
"Buffalo County, Nebraska",Buffalo County,48834,32.9,55053,28553,872,6669,13.65646885,Nebraska,NE,0.017856412,19%,21%,32%,28%,"$35,076.4 ","$38,768.6 ","$59,076.0 ","$51,691.5 ","$58,895 "
"Colfax County, Nebraska",Colfax County,10616,33.7,54876,23393,193,849,7.997362472000001,Nebraska,NE,0.018180106,,,,,,,,,
"Deuel County, Nebraska",Deuel County,1901,46.1,53438,28225,43,207,10.88900579,Nebraska,NE,0.022619674,,,,,,,,,
"Hitchcock County, Nebraska",Hitchcock County,2860,47.1,41582,25290,43,398,13.91608392,Nebraska,NE,0.015034965,,,,,,,,,
"Logan County, Nebraska",Logan County,919,38.9,50278,24624,5,88,9.57562568,Nebraska,NE,0.005440696,,,,,,,,,
"Platte County, Nebraska",Platte County,32875,38.3,58679,28187,711,2777,8.447148289,Nebraska,NE,0.021627376,16%,15%,32%,37%,"$29,538.0 ","$27,691.9 ","$59,076.0 ","$68,306.6 ","$76,673 "
"Polk County, Nebraska",Polk County,5244,45.5,63667,32424,131,389,7.418001526,Nebraska,NE,0.024980931,,,,,,,,,
"Thayer County, Nebraska",Thayer County,5133,48.2,48151,31129,31,545,10.61757257,Nebraska,NE,0.006039353000000001,,,,,,,,,
"Box Butte County, Nebraska",Box Butte County,11200,40.5,56328,28483,295,1195,10.66964286,Nebraska,NE,0.026339286,,,,,,,,,
"Brown County, Nebraska",Brown County,3058,48.9,42773,29664,9,480,15.69653368,Nebraska,NE,0.0029430999999999997,,,,,,,,,
"Adams County, Nebraska",Adams County,31564,37.9,51721,28085,689,3698,11.71587885,Nebraska,NE,0.021828666,18%,15%,27%,40%,"$33,230.3 ","$27,691.9 ","$49,845.4 ","$73,845.0 ","$80,620 "
"Sheridan County, Nebraska",Sheridan County,5241,46.1,41209,25817,41,816,15.5695478,Nebraska,NE,0.007822935,,,,,,,,,
"Lancaster County, Nebraska",Lancaster County,306357,33.2,55747,29901,6713,40887,13.34619415,Nebraska,NE,0.021912344,19%,21%,32%,28%,"$35,076.4 ","$38,768.6 ","$59,076.0 ","$51,691.5 ","$81,538 "
"Boone County, Nebraska",Boone County,5357,45.0,53854,28861,49,381,7.112189657999999,Nebraska,NE,0.009146911,,,,,,,,,
"Nuckolls County, Nebraska",Nuckolls County,4318,49.4,42055,24426,39,451,10.444650300000001,Nebraska,NE,0.009031959,,,,,,,,,
"Rock County, Nebraska",Rock County,1381,51.9,52361,33867,11,128,9.268645909,Nebraska,NE,0.007965243,,,,,,,,,
"Banner County, Nebraska",Banner County,728,48.1,55000,30736,13,65,8.928571429,Nebraska,NE,0.017857143,,,,,,,,,
"Frontier County, Nebraska",Frontier County,2624,45.5,52090,27900,42,270,10.28963415,Nebraska,NE,0.016006098,,,,,,,,,
"Sherman County, Nebraska",Sherman County,3048,49.3,48704,27983,26,318,10.43307087,Nebraska,NE,0.008530184,,,,,,,,,
"Douglas County, Nebraska",Douglas County,549706,34.3,58640,32023,13164,72562,13.20014699,Nebraska,NE,0.023947346,24%,19%,34%,23%,"$44,307.0 ","$35,076.4 ","$62,768.3 ","$42,460.9 ","$93,942 "
"Richardson County, Nebraska",Richardson County,8045,47.6,46839,28109,163,1289,16.02237415,Nebraska,NE,0.020261032,,,,,,,,,
"Howard County, Nebraska",Howard County,6385,43.3,53648,26734,139,646,10.117462800000002,Nebraska,NE,0.021769773,,,,,,,,,
"Holt County, Nebraska",Holt County,10293,44.1,52050,27858,62,899,8.73409113,Nebraska,NE,0.006023511,,,,,,,,,
"Furnas County, Nebraska",Furnas County,4814,46.1,43400,24522,62,636,13.21146656,Nebraska,NE,0.012879103000000001,,,,,,,,,
"Gosper County, Nebraska",Gosper County,2019,49.5,61769,31901,54,113,5.596830113999999,Nebraska,NE,0.026745914,,,,,,,,,
"Saline County, Nebraska",Saline County,14325,36.0,50932,22324,206,1544,10.77835951,Nebraska,NE,0.014380453999999999,,,,,,,,,
"Sarpy County, Nebraska",Sarpy County,175188,34.2,75752,33103,3168,9155,5.225814553999999,Nebraska,NE,0.01808343,17%,20%,44%,19%,"$31,384.1 ","$36,922.5 ","$81,229.5 ","$35,076.4 ","$83,515 "
"Thurston County, Nebraska",Thurston County,7055,28.1,44701,19380,473,2124,30.10630758,Nebraska,NE,0.067044649,,,,,,,,,
"Washington County, Nebraska",Washington County,20414,41.2,66485,33136,188,1959,9.596355442,Nebraska,NE,0.009209366,13%,20%,42%,25%,"$23,999.6 ","$36,922.5 ","$77,537.3 ","$46,153.1 ","$72,575 "
"Boyd County, Nebraska",Boyd County,2049,52.1,48750,26413,17,197,9.614446071,Nebraska,NE,0.00829673,,,,,,,,,
"Cherry County, Nebraska",Cherry County,5792,43.8,53226,27891,87,515,8.891574586,Nebraska,NE,0.015020718,,,,,,,,,
"Dodge County, Nebraska",Dodge County,36576,39.1,51748,27162,860,4677,12.78707349,Nebraska,NE,0.023512686,21%,15%,32%,32%,"$38,768.6 ","$27,691.9 ","$59,076.0 ","$59,076.0 ","$111,240 "
"Fillmore County, Nebraska",Fillmore County,5603,47.5,56750,30874,73,531,9.477065858,Nebraska,NE,0.013028735,,,,,,,,,
"Cheshire County, New Hampshire",Cheshire County,76109,42.5,60148,32072,1883,7297,9.587565202999999,New Hampshire,NH,0.024740832,25%,17%,37%,21%,"$46,153.1 ","$31,384.1 ","$68,306.6 ","$38,768.6 ","$104,088 "
"Merrimack County, New Hampshire",Merrimack County,147958,42.8,69856,34475,3239,10899,7.36627962,New Hampshire,NH,0.021891347999999998,19%,20%,39%,22%,"$35,076.4 ","$36,922.5 ","$71,998.9 ","$40,614.8 ","$96,410 "
"Grafton County, New Hampshire",Grafton County,89280,42.9,61036,35255,1934,8993,10.07280466,New Hampshire,NH,0.021662186,19%,19%,37%,25%,"$35,076.4 ","$35,076.4 ","$68,306.6 ","$46,153.1 ","$93,505 "
"Rockingham County, New Hampshire",Rockingham County,302479,44.1,85619,43474,7729,14402,4.761322273999999,New Hampshire,NH,0.025552187,20%,21%,41%,18%,"$36,922.5 ","$38,768.6 ","$75,691.1 ","$33,230.3 ","$92,857 "
"Belknap County, New Hampshire",Belknap County,60383,46.7,65834,33849,1589,5421,8.977692397,New Hampshire,NH,0.026315354,22%,17%,41%,20%,"$40,614.8 ","$31,384.1 ","$75,691.1 ","$36,922.5 ","$92,535 "
"Sullivan County, New Hampshire",Sullivan County,43073,46.1,59419,31301,837,3953,9.177442946000001,New Hampshire,NH,0.019432127,22%,15%,38%,25%,"$40,614.8 ","$27,691.9 ","$70,152.8 ","$46,153.1 ","$117,507 "
"Hillsborough County, New Hampshire",Hillsborough County,406371,40.5,75777,37622,11063,34076,8.38544089,New Hampshire,NH,0.027223891,23%,20%,39%,18%,"$42,460.9 ","$36,922.5 ","$71,998.9 ","$33,230.3 ","$95,000 "
"Strafford County, New Hampshire",Strafford County,126552,37.0,67805,32540,3189,11127,8.79243315,New Hampshire,NH,0.025199127999999998,24%,21%,39%,16%,"$44,307.0 ","$38,768.6 ","$71,998.9 ","$29,538.0 ","$95,419 "
"Coos County, New Hampshire",Coos County,32119,48.0,45386,25895,957,3989,12.41944021,New Hampshire,NH,0.029795448,26%,18%,43%,13%,"$47,999.3 ","$33,230.3 ","$79,383.4 ","$23,999.6 ","$84,783 "
"Carroll County, New Hampshire",Carroll County,47524,51.4,58139,35646,1146,4313,9.075414527000001,New Hampshire,NH,0.024114132000000003,26%,17%,36%,21%,"$47,999.3 ","$31,384.1 ","$66,460.5 ","$38,768.6 ","$100,547 "
"Churchill County, Nevada",Churchill County,24022,38.9,46914,25211,783,3245,13.50845059,Nevada,NV,0.032595121,,,,,,,,,
"Douglas County, Nevada",Douglas County,47632,50.8,61176,35727,1362,4647,9.756046355,Nevada,NV,0.028594222000000002,26%,9%,27%,38%,"$47,999.3 ","$16,615.1 ","$49,845.4 ","$70,152.8 ","$182,922 "
"Lander County, Nevada",Lander County,5887,37.8,79865,30256,222,769,13.06268048,Nevada,NV,0.037710209,,,,,,,,,
"Pershing County, Nevada",Pershing County,6661,43.1,52308,19201,96,709,10.64404744,Nevada,NV,0.01441225,,,,,,,,,
"Esmeralda County, Nevada",Esmeralda County,1102,48.0,39405,23755,18,75,6.805807623,Nevada,NV,0.016333938,,,,,,,,,
"Eureka County, Nevada",Eureka County,1728,47.3,67159,35606,0,173,10.01157407,Nevada,NV,0.0,,,,,,,,,
"Humboldt County, Nevada",Humboldt County,17088,35.6,69324,29215,660,1535,8.982911985,Nevada,NV,0.038623596,,,,,,,,,
"Mineral County, Nevada",Mineral County,4471,46.7,39375,22791,436,894,19.99552673,Nevada,NV,0.097517334,,,,,,,,,
"White Pine County, Nevada",White Pine County,9858,39.4,60358,25350,234,1092,11.07729763,Nevada,NV,0.023737066,,,,,,,,,
"Elko County, Nevada",Elko County,52377,34.1,76178,32498,1220,5931,11.3236726,Nevada,NV,0.023292667000000003,33%,9%,42%,16%,"$60,922.1 ","$16,615.1 ","$77,537.3 ","$29,538.0 ","$98,444 "
"Lincoln County, Nevada",Lincoln County,5203,41.6,52971,27218,183,568,10.91677878,Nevada,NV,0.035172016,,,,,,,,,
"Nye County, Nevada",Nye County,43296,51.6,44225,23740,1876,7388,17.063932,Nevada,NV,0.043329638,37%,8%,28%,27%,"$68,306.6 ","$14,769.0 ","$51,691.5 ","$49,845.4 ","$176,113 "
"Storey County, Nevada",Storey County,3891,54.7,63607,36388,78,300,7.710100231,Nevada,NV,0.020046261,,,,,,,,,
"Washoe County, Nevada",Washoe County,445551,38.0,58595,31879,15966,58642,13.16168071,Nevada,NV,0.035834282,39%,12%,27%,22%,"$71,998.9 ","$22,153.5 ","$49,845.4 ","$40,614.8 ","$125,658 "
"Clark County, Nevada",Clark County,2112436,36.9,54882,27719,88841,304449,14.41222361,Nevada,NV,0.042056185,42%,13%,31%,14%,"$77,537.3 ","$23,999.6 ","$57,229.9 ","$25,845.8 ","$109,508 "
"Carson City, Nevada",Carson City,54219,43.0,49341,28044,2036,7698,14.19797488,Nevada,NV,0.037551412,39%,10%,28%,23%,"$71,998.9 ","$18,461.3 ","$51,691.5 ","$42,460.9 ","$113,440 "
"Lyon County, Nevada",Lyon County,52303,43.8,50920,25063,2274,7148,13.66652008,Nevada,NV,0.04347743,42%,11%,32%,15%,"$77,537.3 ","$20,307.4 ","$59,076.0 ","$27,691.9 ","$113,327 "
"Monmouth County, New Jersey",Monmouth County,627551,42.8,91807,46736,19969,47055,7.498195366,New Jersey,NJ,0.031820521000000004,23%,16%,31%,30%,"$42,460.9 ","$29,538.0 ","$57,229.9 ","$55,383.8 ","$132,419 "
"Mercer County, New Jersey",Mercer County,373362,38.6,77027,40064,14700,40450,10.83398953,New Jersey,NJ,0.039371977,34%,14%,24%,28%,"$62,768.3 ","$25,845.8 ","$44,307.0 ","$51,691.5 ","$142,979 "
"Sussex County, New Jersey",Sussex County,143570,44.1,89238,41272,5148,7573,5.274778854,New Jersey,NJ,0.035857072999999996,23%,18%,37%,22%,"$42,460.9 ","$33,230.3 ","$68,306.6 ","$40,614.8 ","$111,617 "
"Cumberland County, New Jersey",Cumberland County,154952,36.8,50000,23012,6190,26781,17.2834168,New Jersey,NJ,0.039947855,42%,14%,27%,17%,"$77,537.3 ","$25,845.8 ","$49,845.4 ","$31,384.1 ","$99,464 "
"Somerset County, New Jersey",Somerset County,333316,41.3,106046,51923,8958,15745,4.723745635,New Jersey,NJ,0.026875397999999998,18%,14%,30%,38%,"$33,230.3 ","$25,845.8 ","$55,383.8 ","$70,152.8 ","$140,714 "
"Essex County, New Jersey",Essex County,800401,37.3,57365,35133,43378,130583,16.31469726,New Jersey,NJ,0.054195335,41%,19%,23%,17%,"$75,691.1 ","$35,076.4 ","$42,460.9 ","$31,384.1 ","$91,142 "
"Ocean County, New Jersey",Ocean County,589699,42.9,65771,33312,18085,63181,10.71411008,New Jersey,NJ,0.030668188,23%,14%,31%,32%,"$42,460.9 ","$25,845.8 ","$57,229.9 ","$59,076.0 ","$130,743 "
"Atlantic County, New Jersey",Atlantic County,272926,41.1,57514,29941,15630,40750,14.930787099999998,New Jersey,NJ,0.057268270999999996,,,,,,,,,
"Gloucester County, New Jersey",Gloucester County,291372,39.9,81489,36205,11715,22815,7.83019645,New Jersey,NJ,0.040206333999999996,30%,20%,35%,15%,"$55,383.8 ","$36,922.5 ","$64,614.4 ","$27,691.9 ","$91,700 "
"Middlesex County, New Jersey",Middlesex County,837288,38.1,83133,36558,27728,69297,8.276363688,New Jersey,NJ,0.033116442999999995,25%,15%,26%,34%,"$46,153.1 ","$27,691.9 ","$47,999.3 ","$62,768.3 ","$126,493 "
"Salem County, New Jersey",Salem County,63776,41.9,63934,31681,2547,8860,13.89237331,New Jersey,NJ,0.039936652999999996,35%,16%,31%,18%,"$64,614.4 ","$29,538.0 ","$57,229.9 ","$33,230.3 ","$115,625 "
"Passaic County, New Jersey",Passaic County,510563,36.7,63339,29393,15164,85639,16.77344422,New Jersey,NJ,0.029700546,32%,16%,25%,27%,"$59,076.0 ","$29,538.0 ","$46,153.1 ","$49,845.4 ","$93,681 "
"Cape May County, New Jersey",Cape May County,94549,48.7,62332,36256,3879,9796,10.36076532,New Jersey,NJ,0.041026346,27%,13%,30%,30%,"$49,845.4 ","$23,999.6 ","$55,383.8 ","$55,383.8 ","$122,754 "
"Camden County, New Jersey",Camden County,510996,38.5,65037,32931,21153,65858,12.88816351,New Jersey,NJ,0.041395627000000004,37%,20%,29%,14%,"$68,306.6 ","$36,922.5 ","$53,537.6 ","$25,845.8 ","$90,530 "
"Bergen County, New Jersey",Bergen County,937920,41.6,91572,46601,26130,66918,7.134723644,New Jersey,NJ,0.027859519,19%,16%,29%,36%,"$35,076.4 ","$29,538.0 ","$53,537.6 ","$66,460.5 ","$119,131 "
"Union County, New Jersey",Union County,557320,38.3,73376,38163,22164,56826,10.19629656,New Jersey,NJ,0.039768894,34%,16%,25%,25%,"$62,768.3 ","$29,538.0 ","$46,153.1 ","$46,153.1 ","$117,575 "
"Warren County, New Jersey",Warren County,107088,43.5,75500,37001,4364,8602,8.032646048,New Jersey,NJ,0.040751531,28%,15%,33%,24%,"$51,691.5 ","$27,691.9 ","$60,922.1 ","$44,307.0 ","$124,927 "
"Hudson County, New Jersey",Hudson County,679756,34.9,62681,35910,27161,115254,16.95520157,New Jersey,NJ,0.039956985,33%,16%,18%,33%,"$60,922.1 ","$29,538.0 ","$33,230.3 ","$60,922.1 ","$115,625 "
"Hunterdon County, New Jersey",Hunterdon County,125717,45.9,110969,54200,3073,5403,4.297748117,New Jersey,NJ,0.02444379,15%,16%,31%,38%,"$27,691.9 ","$29,538.0 ","$57,229.9 ","$70,152.8 ","$125,544 "
"Burlington County, New Jersey",Burlington County,449192,41.4,82839,39528,16691,28066,6.248107713,New Jersey,NJ,0.03715783,25%,20%,34%,21%,"$46,153.1 ","$36,922.5 ","$62,768.3 ","$38,768.6 ","$103,090 "
"Morris County, New Jersey",Morris County,498847,42.3,107034,53491,14340,22800,4.570539664,New Jersey,NJ,0.028746288999999998,15%,15%,31%,39%,"$27,691.9 ","$27,691.9 ","$57,229.9 ","$71,998.9 ","$130,647 "
"San Juan County, New Mexico",San Juan County,128221,34.6,49686,22665,5429,26248,20.4709057,New Mexico,NM,0.042340958,47%,10%,35%,8%,"$86,767.9 ","$18,461.3 ","$64,614.4 ","$14,769.0 ","$115,780 "
"Quay County, New Mexico",Quay County,8447,46.1,26663,18220,126,1805,21.36853321,New Mexico,NM,0.014916538,,,,,,,,,
"Lincoln County, New Mexico",Lincoln County,19497,50.9,42145,26820,385,2987,15.32030569,New Mexico,NM,0.019746628000000002,,,,,,,,,
"Chaves County, New Mexico",Chaves County,65454,35.3,42177,21177,1798,13488,20.60683839,New Mexico,NM,0.027469672999999997,46%,7%,32%,15%,"$84,921.8 ","$12,922.9 ","$59,076.0 ","$27,691.9 ","$191,700 "
"Lea County, New Mexico",Lea County,69505,31.7,59285,24507,1888,10794,15.529817999999999,New Mexico,NM,0.027163512999999997,52%,9%,31%,8%,"$95,998.5 ","$16,615.1 ","$57,229.9 ","$14,769.0 ","$145,711 "
"Santa Fe County, New Mexico",Santa Fe County,147514,45.3,57945,35801,4064,20817,14.11188091,New Mexico,NM,0.027549927000000002,35%,10%,27%,28%,"$64,614.4 ","$18,461.3 ","$49,845.4 ","$51,691.5 ","$181,640 "
"Union County, New Mexico",Union County,4216,40.2,38240,23180,39,508,12.04933586,New Mexico,NM,0.009250474,,,,,,,,,
"Sierra County, New Mexico",Sierra County,11254,55.9,29690,22749,480,2322,20.63266394,New Mexico,NM,0.042651502,,,,,,,,,
"Socorro County, New Mexico",Socorro County,17098,40.0,34008,17017,256,4411,25.79833899,New Mexico,NM,0.014972511,,,,,,,,,
"Roosevelt County, New Mexico",Roosevelt County,19313,29.7,35928,18954,916,4974,25.75467302,New Mexico,NM,0.047429193,47%,17%,30%,6%,"$86,767.9 ","$31,384.1 ","$55,383.8 ","$11,076.8 ","$69,576 "
"Los Alamos County, New Mexico",Los Alamos County,18031,43.0,110190,52125,354,920,5.102323776,New Mexico,NM,0.019632855,,,,,,,,,
"Rio Arriba County, New Mexico",Rio Arriba County,39455,40.7,33422,19602,1347,10338,26.20200228,New Mexico,NM,0.03414016,,,,,,,,,
"San Miguel County, New Mexico",San Miguel County,28203,42.9,29168,18012,520,8267,29.31248449,New Mexico,NM,0.018437755,,,,,,,,,
"Otero County, New Mexico",Otero County,65130,35.6,43533,21876,2430,13183,20.24105635,New Mexico,NM,0.037309995,37%,14%,32%,17%,"$68,306.6 ","$25,845.8 ","$59,076.0 ","$31,384.1 ","$82,343 "
"Valencia County, New Mexico",Valencia County,75845,39.0,43428,20572,2837,16266,21.44637089,New Mexico,NM,0.037405234,45%,14%,33%,8%,"$83,075.6 ","$25,845.8 ","$60,922.1 ","$14,769.0 ","$89,700 "
"Torrance County, New Mexico",Torrance County,15534,44.0,35543,19129,450,4031,25.94953006,New Mexico,NM,0.028968714,,,,,,,,,
"Bernalillo County, New Mexico",Bernalillo County,674855,37.1,50386,28340,22382,119697,17.73669899,New Mexico,NM,0.033165643,36%,16%,30%,18%,"$66,460.5 ","$29,538.0 ","$55,383.8 ","$33,230.3 ","$109,069 "
"Cibola County, New Mexico",Cibola County,27049,36.4,36089,17768,1823,7201,26.62205627,New Mexico,NM,0.067396207,,,,,,,,,
"De Baca County, New Mexico",De Baca County,2016,42.6,31439,24571,48,452,22.42063492,New Mexico,NM,0.023809524,,,,,,,,,
"Guadalupe County, New Mexico",Guadalupe County,4426,41.7,26060,18086,21,492,11.11613195,New Mexico,NM,0.00474469,,,,,,,,,
"Catron County, New Mexico",Catron County,3547,60.2,42047,22487,0,761,21.45475049,New Mexico,NM,0.0,,,,,,,,,
"Hidalgo County, New Mexico",Hidalgo County,4446,42.6,31829,18338,160,1133,25.48358075,New Mexico,NM,0.035987404,,,,,,,,,
"Luna County, New Mexico",Luna County,24319,39.0,27602,16622,1020,7611,31.29651713,New Mexico,NM,0.041942514,,,,,,,,,
"McKinley County, New Mexico",McKinley County,72849,31.6,30336,14077,4465,27086,37.18101827,New Mexico,NM,0.061291164,61%,12%,38%,-11%,"$112,613.6 ","$22,153.5 ","$70,152.8 ","($20,307.4)","$84,533 "
"Sandoval County, New Mexico",Sandoval County,138815,39.6,60345,27406,5150,20258,14.59352375,New Mexico,NM,0.037099737,37%,16%,36%,11%,"$68,306.6 ","$29,538.0 ","$66,460.5 ","$20,307.4 ","$88,675 "
"Taos County, New Mexico",Taos County,32809,47.7,35314,23229,1473,6939,21.14968454,New Mexico,NM,0.044896217999999995,36%,11%,27%,26%,"$66,460.5 ","$20,307.4 ","$49,845.4 ","$47,999.3 ","$215,473 "
"Grant County, New Mexico",Grant County,28382,45.9,40470,23898,943,6101,21.496018600000003,New Mexico,NM,0.033225284,36%,14%,28%,22%,"$66,460.5 ","$25,845.8 ","$51,691.5 ","$40,614.8 ","$85,229 "
"Curry County, New Mexico",Curry County,50283,30.8,41941,22628,1745,11064,22.00346041,New Mexico,NM,0.034703578,43%,12%,36%,9%,"$79,383.4 ","$22,153.5 ","$66,460.5 ","$16,615.1 ","$89,817 "
"Colfax County, New Mexico",Colfax County,12522,48.8,33042,21785,516,2820,22.52036416,New Mexico,NM,0.041207475,,,,,,,,,
"Eddy County, New Mexico",Eddy County,56793,35.9,60703,28419,1395,8164,14.375010999999999,New Mexico,NM,0.024562886000000003,44%,12%,37%,7%,"$81,229.5 ","$22,153.5 ","$68,306.6 ","$12,922.9 ","$97,567 "
"Harding County, New Mexico",Harding County,546,58.4,35096,30782,14,108,19.78021978,New Mexico,NM,0.025641026,,,,,,,,,
"Mora County, New Mexico",Mora County,4605,47.0,26644,16019,111,933,20.26058632,New Mexico,NM,0.024104235,,,,,,,,,
"Schoharie County, New York",Schoharie County,31611,44.1,51842,26953,1155,4186,13.24222581,New York,NY,0.036537914,26%,17%,37%,20%,"$47,999.3 ","$31,384.1 ","$68,306.6 ","$36,922.5 ","$100,612 "
"Bronx County, New York",Bronx County,1455846,33.6,36593,19721,77907,422197,29.00011402,New York,NY,0.053513215,37%,17%,13%,33%,"$68,306.6 ","$31,384.1 ","$23,999.6 ","$60,922.1 ","$87,194 "
"Onondaga County, New York",Onondaga County,467669,38.8,57271,31436,15253,67057,14.33855996,New York,NY,0.032614948,29%,22%,38%,11%,"$53,537.6 ","$40,614.8 ","$70,152.8 ","$20,307.4 ","$83,836 "
"Fulton County, New York",Fulton County,53955,43.4,48033,26298,2002,8461,15.68158651,New York,NY,0.037104995,32%,20%,43%,5%,"$59,076.0 ","$36,922.5 ","$79,383.4 ","$9,230.6 ","$81,820 "
"Clinton County, New York",Clinton County,81224,39.4,52759,25833,2213,11518,14.18053777,New York,NY,0.027245642,26%,19%,43%,12%,"$47,999.3 ","$35,076.4 ","$79,383.4 ","$22,153.5 ","$87,021 "
"Seneca County, New York",Seneca County,34843,42.2,51601,26541,792,3752,10.76830353,New York,NY,0.022730534,31%,21%,43%,5%,"$57,229.9 ","$38,768.6 ","$79,383.4 ","$9,230.6 ","$79,610 "
"Rensselaer County, New York",Rensselaer County,159800,39.9,63166,33067,4960,19322,12.09136421,New York,NY,0.031038798,30%,21%,38%,11%,"$55,383.8 ","$38,768.6 ","$70,152.8 ","$20,307.4 ","$78,286 "
"Putnam County, New York",Putnam County,99464,43.8,99608,44063,2926,4719,4.744430146,New York,NY,0.029417679,18%,18%,37%,27%,"$33,230.3 ","$33,230.3 ","$68,306.6 ","$49,845.4 ","$112,939 "
"Franklin County, New York",Franklin County,51054,40.5,50733,24294,1784,8793,17.22294042,New York,NY,0.034943392999999996,31%,21%,41%,7%,"$57,229.9 ","$38,768.6 ","$75,691.1 ","$12,922.9 ","$75,238 "
"Herkimer County, New York",Herkimer County,62943,43.7,49077,24932,2559,9201,14.617987699999999,New York,NY,0.040655831,26%,20%,41%,13%,"$47,999.3 ","$36,922.5 ","$75,691.1 ","$23,999.6 ","$87,315 "
"Ontario County, New York",Ontario County,109491,43.4,61710,33685,2704,10343,9.44643852,New York,NY,0.024696094,24%,21%,40%,15%,"$44,307.0 ","$38,768.6 ","$73,845.0 ","$27,691.9 ","$79,981 "
